Source,Target,Weight
100007981214611,100086136287688,1
100007981214611,100081944692856,1
100007981214611,100078589998620,1
100007981214611,100005968629295,1
100007981214611,100094123076091,1
100007981214611,100079779367930,1
100007981214611,100079989170790,1
100007981214611,100019552652541,1
100007981214611,100079440770802,1
100007981214611,100092296245202,1
100007981214611,100083295727262,1
100007981214611,100041188877434,1
100007981214611,100088168869967,1
100007981214611,100091257196613,1
100007981214611,100089441656893,1
100007981214611,100060479528651,1
100007981214611,100083520887636,1
100007981214611,100082257806963,1
100023224607339,100086756088955,2
100023224607339,100006069215765,2
100023224607339,100026907492072,2
100023224607339,100085040808935,2
100023224607339,100080327048230,2
100023224607339,100006833971820,2
100023224607339,100001884645265,2
100023224607339,100035713475971,2
100023224607339,100082469666072,2
100023224607339,100009649545320,2
100023224607339,100086136287688,2
100023224607339,100081944692856,2
100023224607339,100078589998620,2
100023224607339,100094123076091,2
100023224607339,100079779367930,2
100023224607339,100079989170790,2
100023224607339,100079440770802,2
100023224607339,100004297694987,2
100023224607339,100092296245202,2
100023224607339,100083295727262,2
100023224607339,100041188877434,2
100023224607339,100065340960858,2
100023224607339,100088168869967,2
100023224607339,100091257196613,2
100023224607339,100009325673884,2
100023224607339,100089441656893,2
100023224607339,100083520887636,2
100023224607339,100002123869936,2
100023224607339,100082257806963,2
100011715770449,100086756088955,3
100011715770449,100085040808935,3
100011715770449,100080327048230,3
100011715770449,100038394284854,1
100011715770449,100006833971820,3
100011715770449,100041792267293,2
100011715770449,100001884645265,3
100011715770449,100035713475971,1
100011715770449,100082469666072,3
100011715770449,100086136287688,3
100011715770449,100081944692856,3
100011715770449,100078589998620,3
100011715770449,100094123076091,3
100011715770449,100079779367930,3
100011715770449,100079989170790,3
100011715770449,100079440770802,3
100011715770449,100092296245202,3
100011715770449,100001657913682,1
100011715770449,100083295727262,3
100011715770449,100003772572780,2
100011715770449,100088168869967,3
100011715770449,100008028272799,2
100011715770449,100002537883844,3
100011715770449,100091257196613,3
100011715770449,100089441656893,3
100011715770449,100008612223457,1
100011715770449,100011849643689,1
100011715770449,100083520887636,3
100011715770449,100082257806963,3
100079779367930,100086756088955,18
100079779367930,100006069215765,4
100079779367930,100026907492072,2
100079779367930,100085040808935,18
100079779367930,100080327048230,18
100079779367930,100007096600721,2
100079779367930,61560427569839,1
100079779367930,100038394284854,1
100079779367930,100006833971820,11
100079779367930,100041792267293,2
100079779367930,100001884645265,13
100079779367930,100035713475971,9
100079779367930,100082469666072,18
100079779367930,100009649545320,4
100079779367930,100007811195773,5
100079779367930,100086136287688,18
100079779367930,100037971341540,3
100079779367930,100081944692856,18
100079779367930,100078589998620,18
100079779367930,100005968629295,1
100079779367930,100012920975012,2
100079779367930,100094123076091,18
100079779367930,100010574713732,4
100079779367930,100007981214611,1
100079779367930,100023224607339,2
100079779367930,100011715770449,3
100079779367930,100079989170790,18
100079779367930,100019552652541,2
100079779367930,100014976528411,2
100079779367930,100079440770802,18
100079779367930,100004297694987,2
100079779367930,100011330460038,2
100079779367930,100008220900883,4
100079779367930,100092296245202,18
100079779367930,100001657913682,1
100079779367930,100028221665425,2
100079779367930,100083295727262,18
100079779367930,100009466671559,1
100079779367930,100041188877434,4
100079779367930,100065340960858,2
100079779367930,100003772572780,3
100079779367930,100088168869967,18
100079779367930,100008028272799,2
100079779367930,100004453693695,2
100079779367930,100002537883844,6
100079779367930,100091257196613,18
100079779367930,100014225087232,2
100079779367930,100009325673884,2
100079779367930,100041498236937,2
100079779367930,100089441656893,18
100079779367930,100008612223457,3
100079779367930,100060479528651,2
100079779367930,100009791952257,4
100079779367930,100002115140000,2
100079779367930,100011849643689,1
100079779367930,100050422320707,3
100079779367930,100027296823095,1
100079779367930,100083520887636,18
100079779367930,100013653588406,2
100079779367930,100002123869936,2
100079779367930,100082257806963,18
100079779367930,100004787044962,2
100079989170790,100086756088955,18
100079989170790,100006069215765,4
100079989170790,100026907492072,2
100079989170790,100085040808935,18
100079989170790,100080327048230,18
100079989170790,100007096600721,2
100079989170790,61560427569839,1
100079989170790,100038394284854,1
100079989170790,100006833971820,11
100079989170790,100041792267293,2
100079989170790,100001884645265,13
100079989170790,100035713475971,9
100079989170790,100082469666072,18
100079989170790,100009649545320,4
100079989170790,100007811195773,5
100079989170790,100086136287688,18
100079989170790,100037971341540,3
100079989170790,100081944692856,18
100079989170790,100078589998620,18
100079989170790,100005968629295,1
100079989170790,100012920975012,2
100079989170790,100094123076091,18
100079989170790,100010574713732,4
100079989170790,100007981214611,1
100079989170790,100023224607339,2
100079989170790,100011715770449,3
100079989170790,100079779367930,18
100079989170790,100019552652541,2
100079989170790,100014976528411,2
100079989170790,100079440770802,18
100079989170790,100004297694987,2
100079989170790,100011330460038,2
100079989170790,100008220900883,4
100079989170790,100092296245202,18
100079989170790,100001657913682,1
100079989170790,100028221665425,2
100079989170790,100083295727262,18
100079989170790,100009466671559,1
100079989170790,100041188877434,4
100079989170790,100065340960858,2
100079989170790,100003772572780,3
100079989170790,100088168869967,18
100079989170790,100008028272799,2
100079989170790,100004453693695,2
100079989170790,100002537883844,6
100079989170790,100091257196613,18
100079989170790,100014225087232,2
100079989170790,100009325673884,2
100079989170790,100041498236937,2
100079989170790,100089441656893,18
100079989170790,100008612223457,3
100079989170790,100060479528651,2
100079989170790,100009791952257,4
100079989170790,100002115140000,2
100079989170790,100011849643689,1
100079989170790,100050422320707,3
100079989170790,100027296823095,1
100079989170790,100083520887636,18
100079989170790,100013653588406,2
100079989170790,100002123869936,2
100079989170790,100082257806963,18
100079989170790,100004787044962,2
100019552652541,100086756088955,2
100019552652541,100085040808935,2
100019552652541,100080327048230,2
100019552652541,100001884645265,2
100019552652541,100035713475971,2
100019552652541,100082469666072,2
100019552652541,100086136287688,2
100019552652541,100037971341540,1
100019552652541,100081944692856,2
100019552652541,100078589998620,2
100019552652541,100005968629295,1
100019552652541,100094123076091,2
100019552652541,100007981214611,1
100019552652541,100079779367930,2
100019552652541,100079989170790,2
100019552652541,100079440770802,2
100019552652541,100092296245202,2
100019552652541,100083295727262,2
100019552652541,100009466671559,1
100019552652541,100041188877434,2
100019552652541,100088168869967,2
100019552652541,100091257196613,2
100019552652541,100089441656893,2
100019552652541,100060479528651,2
100019552652541,100027296823095,1
100019552652541,100083520887636,2
100019552652541,100082257806963,2
100014976528411,100086756088955,2
100014976528411,100085040808935,2
100014976528411,100080327048230,2
100014976528411,100006833971820,2
100014976528411,100001884645265,2
100014976528411,100035713475971,2
100014976528411,100082469666072,2
100014976528411,100007811195773,2
100014976528411,100086136287688,2
100014976528411,100037971341540,2
100014976528411,100081944692856,2
100014976528411,100078589998620,2
100014976528411,100094123076091,2
100014976528411,100079779367930,2
100014976528411,100079989170790,2
100014976528411,100079440770802,2
100014976528411,100092296245202,2
100014976528411,100083295727262,2
100014976528411,100088168869967,2
100014976528411,100002537883844,2
100014976528411,100091257196613,2
100014976528411,100014225087232,2
100014976528411,100089441656893,2
100014976528411,100009791952257,2
100014976528411,100050422320707,2
100014976528411,100083520887636,2
100014976528411,100082257806963,2
100014976528411,100004787044962,2
100079440770802,100086756088955,18
100079440770802,100006069215765,4
100079440770802,100026907492072,2
100079440770802,100085040808935,18
100079440770802,100080327048230,18
100079440770802,100007096600721,2
100079440770802,61560427569839,1
100079440770802,100038394284854,1
100079440770802,100006833971820,11
100079440770802,100041792267293,2
100079440770802,100001884645265,13
100079440770802,100035713475971,9
100079440770802,100082469666072,18
100079440770802,100009649545320,4
100079440770802,100007811195773,5
100079440770802,100086136287688,18
100079440770802,100037971341540,3
100079440770802,100081944692856,18
100079440770802,100078589998620,18
100079440770802,100005968629295,1
100079440770802,100012920975012,2
100079440770802,100094123076091,18
100079440770802,100010574713732,4
100079440770802,100007981214611,1
100079440770802,100023224607339,2
100079440770802,100011715770449,3
100079440770802,100079779367930,18
100079440770802,100079989170790,18
100079440770802,100019552652541,2
100079440770802,100014976528411,2
100079440770802,100004297694987,2
100079440770802,100011330460038,2
100079440770802,100008220900883,4
100079440770802,100092296245202,18
100079440770802,100001657913682,1
100079440770802,100028221665425,2
100079440770802,100083295727262,18
100079440770802,100009466671559,1
100079440770802,100041188877434,4
100079440770802,100065340960858,2
100079440770802,100003772572780,3
100079440770802,100088168869967,18
100079440770802,100008028272799,2
100079440770802,100004453693695,2
100079440770802,100002537883844,6
100079440770802,100091257196613,18
100079440770802,100014225087232,2
100079440770802,100009325673884,2
100079440770802,100041498236937,2
100079440770802,100089441656893,18
100079440770802,100008612223457,3
100079440770802,100060479528651,2
100079440770802,100009791952257,4
100079440770802,100002115140000,2
100079440770802,100011849643689,1
100079440770802,100050422320707,3
100079440770802,100027296823095,1
100079440770802,100083520887636,18
100079440770802,100013653588406,2
100079440770802,100002123869936,2
100079440770802,100082257806963,18
100079440770802,100004787044962,2
100004297694987,100086756088955,2
100004297694987,100006069215765,2
100004297694987,100026907492072,2
100004297694987,100085040808935,2
100004297694987,100080327048230,2
100004297694987,100006833971820,2
100004297694987,100001884645265,2
100004297694987,100035713475971,2
100004297694987,100082469666072,2
100004297694987,100009649545320,2
100004297694987,100086136287688,2
100004297694987,100081944692856,2
100004297694987,100078589998620,2
100004297694987,100094123076091,2
100004297694987,100023224607339,2
100004297694987,100079779367930,2
100004297694987,100079989170790,2
100004297694987,100079440770802,2
100004297694987,100092296245202,2
100004297694987,100083295727262,2
100004297694987,100041188877434,2
100004297694987,100065340960858,2
100004297694987,100088168869967,2
100004297694987,100091257196613,2
100004297694987,100009325673884,2
100004297694987,100089441656893,2
100004297694987,100083520887636,2
100004297694987,100002123869936,2
100004297694987,100082257806963,2
100011330460038,100086756088955,2
100011330460038,100085040808935,2
100011330460038,100080327048230,2
100011330460038,100006833971820,2
100011330460038,100001884645265,2
100011330460038,100082469666072,2
100011330460038,100007811195773,2
100011330460038,100086136287688,2
100011330460038,100081944692856,2
100011330460038,100078589998620,2
100011330460038,100012920975012,2
100011330460038,100094123076091,2
100011330460038,100010574713732,2
100011330460038,100079779367930,2
100011330460038,100079989170790,2
100011330460038,100079440770802,2
100011330460038,100092296245202,2
100011330460038,100083295727262,2
100011330460038,100088168869967,2
100011330460038,100004453693695,2
100011330460038,100091257196613,2
100011330460038,100089441656893,2
100011330460038,100009791952257,2
100011330460038,100083520887636,2
100011330460038,100082257806963,2
100008220900883,100086756088955,4
100008220900883,100006069215765,2
100008220900883,100085040808935,4
100008220900883,100080327048230,4
100008220900883,100007096600721,2
100008220900883,100006833971820,2
100008220900883,100001884645265,2
100008220900883,100035713475971,2
100008220900883,100082469666072,4
100008220900883,100009649545320,2
100008220900883,100086136287688,4
100008220900883,100081944692856,4
100008220900883,100078589998620,4
100008220900883,100094123076091,4
100008220900883,100010574713732,2
100008220900883,100079779367930,4
100008220900883,100079989170790,4
100008220900883,100079440770802,4
100008220900883,100092296245202,4
100008220900883,100028221665425,2
100008220900883,100083295727262,4
100008220900883,100088168869967,4
100008220900883,100091257196613,4
100008220900883,100041498236937,2
100008220900883,100089441656893,4
100008220900883,100008612223457,2
100008220900883,100002115140000,2
100008220900883,100083520887636,4
100008220900883,100013653588406,2
100008220900883,100082257806963,4
100092296245202,100086756088955,18
100092296245202,100006069215765,4
100092296245202,100026907492072,2
100092296245202,100085040808935,18
100092296245202,100080327048230,18
100092296245202,100007096600721,2
100092296245202,61560427569839,1
100092296245202,100038394284854,1
100092296245202,100006833971820,11
100092296245202,100041792267293,2
100092296245202,100001884645265,13
100092296245202,100035713475971,9
100092296245202,100082469666072,18
100092296245202,100009649545320,4
100092296245202,100007811195773,5
100092296245202,100086136287688,18
100092296245202,100037971341540,3
100092296245202,100081944692856,18
100092296245202,100078589998620,18
100092296245202,100005968629295,1
100092296245202,100012920975012,2
100092296245202,100094123076091,18
100092296245202,100010574713732,4
100092296245202,100007981214611,1
100092296245202,100023224607339,2
100092296245202,100011715770449,3
100092296245202,100079779367930,18
100092296245202,100079989170790,18
100092296245202,100019552652541,2
100092296245202,100014976528411,2
100092296245202,100079440770802,18
100092296245202,100004297694987,2
100092296245202,100011330460038,2
100092296245202,100008220900883,4
100092296245202,100001657913682,1
100092296245202,100028221665425,2
100092296245202,100083295727262,18
100092296245202,100009466671559,1
100092296245202,100041188877434,4
100092296245202,100065340960858,2
100092296245202,100003772572780,3
100092296245202,100088168869967,18
100092296245202,100008028272799,2
100092296245202,100004453693695,2
100092296245202,100002537883844,6
100092296245202,100091257196613,18
100092296245202,100014225087232,2
100092296245202,100009325673884,2
100092296245202,100041498236937,2
100092296245202,100089441656893,18
100092296245202,100008612223457,3
100092296245202,100060479528651,2
100092296245202,100009791952257,4
100092296245202,100002115140000,2
100092296245202,100011849643689,1
100092296245202,100050422320707,3
100092296245202,100027296823095,1
100092296245202,100083520887636,18
100092296245202,100013653588406,2
100092296245202,100002123869936,2
100092296245202,100082257806963,18
100092296245202,100004787044962,2
100001657913682,100086756088955,1
100001657913682,100085040808935,1
100001657913682,100080327048230,1
100001657913682,100038394284854,1
100001657913682,100006833971820,1
100001657913682,100001884645265,1
100001657913682,100035713475971,1
100001657913682,100082469666072,1
100001657913682,100086136287688,1
100001657913682,100081944692856,1
100001657913682,100078589998620,1
100001657913682,100094123076091,1
100001657913682,100011715770449,1
100001657913682,100079779367930,1
100001657913682,100079989170790,1
100001657913682,100079440770802,1
100001657913682,100092296245202,1
100001657913682,100083295727262,1
100001657913682,100088168869967,1
100001657913682,100002537883844,1
100001657913682,100091257196613,1
100001657913682,100089441656893,1
100001657913682,100008612223457,1
100001657913682,100011849643689,1
100001657913682,100083520887636,1
100001657913682,100082257806963,1
100028221665425,100086756088955,2
100028221665425,100085040808935,2
100028221665425,100080327048230,2
100028221665425,100007096600721,2
100028221665425,100006833971820,2
100028221665425,100001884645265,2
100028221665425,100082469666072,2
100028221665425,100009649545320,2
100028221665425,100086136287688,2
100028221665425,100081944692856,2
100028221665425,100078589998620,2
100028221665425,100094123076091,2
100028221665425,100010574713732,2
100028221665425,100079779367930,2
100028221665425,100079989170790,2
100028221665425,100079440770802,2
100028221665425,100008220900883,2
100028221665425,100092296245202,2
100028221665425,100083295727262,2
100028221665425,100088168869967,2
100028221665425,100091257196613,2
100028221665425,100089441656893,2
100028221665425,100083520887636,2
100028221665425,100082257806963,2
100083295727262,100086756088955,18
100083295727262,100006069215765,4
100083295727262,100026907492072,2
100083295727262,100085040808935,18
100083295727262,100080327048230,18
100083295727262,100007096600721,2
100083295727262,61560427569839,1
100083295727262,100038394284854,1
100083295727262,100006833971820,11
100083295727262,100041792267293,2
100083295727262,100001884645265,13
100083295727262,100035713475971,9
100083295727262,100082469666072,18
100083295727262,100009649545320,4
100083295727262,100007811195773,5
100083295727262,100086136287688,18
100083295727262,100037971341540,3
100083295727262,100081944692856,18
100083295727262,100078589998620,18
100083295727262,100005968629295,1
100083295727262,100012920975012,2
100083295727262,100094123076091,18
100083295727262,100010574713732,4
100083295727262,100007981214611,1
100083295727262,100023224607339,2
100083295727262,100011715770449,3
100083295727262,100079779367930,18
100083295727262,100079989170790,18
100083295727262,100019552652541,2
100083295727262,100014976528411,2
100083295727262,100079440770802,18
100083295727262,100004297694987,2
100083295727262,100011330460038,2
100083295727262,100008220900883,4
100083295727262,100092296245202,18
100083295727262,100001657913682,1
100083295727262,100028221665425,2
100083295727262,100009466671559,1
100083295727262,100041188877434,4
100083295727262,100065340960858,2
100083295727262,100003772572780,3
100083295727262,100088168869967,18
100083295727262,100008028272799,2
100083295727262,100004453693695,2
100083295727262,100002537883844,6
100083295727262,100091257196613,18
100083295727262,100014225087232,2
100083295727262,100009325673884,2
100083295727262,100041498236937,2
100083295727262,100089441656893,18
100083295727262,100008612223457,3
100083295727262,100060479528651,2
100083295727262,100009791952257,4
100083295727262,100002115140000,2
100083295727262,100011849643689,1
100083295727262,100050422320707,3
100083295727262,100027296823095,1
100083295727262,100083520887636,18
100083295727262,100013653588406,2
100083295727262,100002123869936,2
100083295727262,100082257806963,18
100083295727262,100004787044962,2
100009466671559,100086756088955,1
100009466671559,100085040808935,1
100009466671559,100080327048230,1
100009466671559,100001884645265,1
100009466671559,100035713475971,1
100009466671559,100082469666072,1
100009466671559,100086136287688,1
100009466671559,100037971341540,1
100009466671559,100081944692856,1
100009466671559,100078589998620,1
100009466671559,100094123076091,1
100009466671559,100079779367930,1
100009466671559,100079989170790,1
100009466671559,100019552652541,1
100009466671559,100079440770802,1
100009466671559,100092296245202,1
100009466671559,100083295727262,1
100009466671559,100041188877434,1
100009466671559,100088168869967,1
100009466671559,100091257196613,1
100009466671559,100089441656893,1
100009466671559,100060479528651,1
100009466671559,100027296823095,1
100009466671559,100083520887636,1
100009466671559,100082257806963,1
100041188877434,100086756088955,4
100041188877434,100006069215765,2
100041188877434,100026907492072,2
100041188877434,100085040808935,4
100041188877434,100080327048230,4
100041188877434,100006833971820,2
100041188877434,100001884645265,4
100041188877434,100035713475971,4
100041188877434,100082469666072,4
100041188877434,100009649545320,2
100041188877434,100086136287688,4
100041188877434,100037971341540,1
100041188877434,100081944692856,4
100041188877434,100078589998620,4
100041188877434,100005968629295,1
100041188877434,100094123076091,4
100041188877434,100007981214611,1
100041188877434,100023224607339,2
100041188877434,100079779367930,4
100041188877434,100079989170790,4
100041188877434,100019552652541,2
100041188877434,100079440770802,4
100041188877434,100004297694987,2
100041188877434,100092296245202,4
100041188877434,100083295727262,4
100041188877434,100009466671559,1
100041188877434,100065340960858,2
100041188877434,100088168869967,4
100041188877434,100091257196613,4
100041188877434,100009325673884,2
100041188877434,100089441656893,4
100041188877434,100060479528651,2
100041188877434,100027296823095,1
100041188877434,100083520887636,4
100041188877434,100002123869936,2
100041188877434,100082257806963,4
100065340960858,100086756088955,2
100065340960858,100006069215765,2
100065340960858,100026907492072,2
100065340960858,100085040808935,2
100065340960858,100080327048230,2
100065340960858,100006833971820,2
100065340960858,100001884645265,2
100065340960858,100035713475971,2
100065340960858,100082469666072,2
100065340960858,100009649545320,2
100065340960858,100086136287688,2
100065340960858,100081944692856,2
100065340960858,100078589998620,2
100065340960858,100094123076091,2
100065340960858,100023224607339,2
100065340960858,100079779367930,2
100065340960858,100079989170790,2
100065340960858,100079440770802,2
100065340960858,100004297694987,2
100065340960858,100092296245202,2
100065340960858,100083295727262,2
100065340960858,100041188877434,2
100065340960858,100088168869967,2
100065340960858,100091257196613,2
100065340960858,100009325673884,2
100065340960858,100089441656893,2
100065340960858,100083520887636,2
100065340960858,100002123869936,2
100065340960858,100082257806963,2
100003772572780,100086756088955,3
100003772572780,100085040808935,3
100003772572780,100080327048230,3
100003772572780,61560427569839,1
100003772572780,100006833971820,2
100003772572780,100041792267293,2
100003772572780,100001884645265,2
100003772572780,100082469666072,3
100003772572780,100086136287688,3
100003772572780,100081944692856,3
100003772572780,100078589998620,3
100003772572780,100094123076091,3
100003772572780,100011715770449,2
100003772572780,100079779367930,3
100003772572780,100079989170790,3
100003772572780,100079440770802,3
100003772572780,100092296245202,3
100003772572780,100083295727262,3
100003772572780,100088168869967,3
100003772572780,100008028272799,2
100003772572780,100002537883844,2
100003772572780,100091257196613,3
100003772572780,100089441656893,3
100003772572780,100050422320707,1
100003772572780,100083520887636,3
100003772572780,100082257806963,3
100088168869967,100086756088955,18
100088168869967,100006069215765,4
100088168869967,100026907492072,2
100088168869967,100085040808935,18
100088168869967,100080327048230,18
100088168869967,100007096600721,2
100088168869967,61560427569839,1
100088168869967,100038394284854,1
100088168869967,100006833971820,11
100088168869967,100041792267293,2
100088168869967,100001884645265,13
100088168869967,100035713475971,9
100088168869967,100082469666072,18
100088168869967,100009649545320,4
100088168869967,100007811195773,5
100088168869967,100086136287688,18
100088168869967,100037971341540,3
100088168869967,100081944692856,18
100088168869967,100078589998620,18
100088168869967,100005968629295,1
100088168869967,100012920975012,2
100088168869967,100094123076091,18
100088168869967,100010574713732,4
100088168869967,100007981214611,1
100088168869967,100023224607339,2
100088168869967,100011715770449,3
100088168869967,100079779367930,18
100088168869967,100079989170790,18
100088168869967,100019552652541,2
100088168869967,100014976528411,2
100088168869967,100079440770802,18
100088168869967,100004297694987,2
100088168869967,100011330460038,2
100088168869967,100008220900883,4
100088168869967,100092296245202,18
100088168869967,100001657913682,1
100088168869967,100028221665425,2
100088168869967,100083295727262,18
100088168869967,100009466671559,1
100088168869967,100041188877434,4
100088168869967,100065340960858,2
100088168869967,100003772572780,3
100088168869967,100008028272799,2
100088168869967,100004453693695,2
100088168869967,100002537883844,6
100088168869967,100091257196613,18
100088168869967,100014225087232,2
100088168869967,100009325673884,2
100088168869967,100041498236937,2
100088168869967,100089441656893,18
100088168869967,100008612223457,3
100088168869967,100060479528651,2
100088168869967,100009791952257,4
100088168869967,100002115140000,2
100088168869967,100011849643689,1
100088168869967,100050422320707,3
100088168869967,100027296823095,1
100088168869967,100083520887636,18
100088168869967,100013653588406,2
100088168869967,100002123869936,2
100088168869967,100082257806963,18
100088168869967,100004787044962,2
100008028272799,100086756088955,2
100008028272799,100085040808935,2
100008028272799,100080327048230,2
100008028272799,100006833971820,2
100008028272799,100041792267293,2
100008028272799,100001884645265,2
100008028272799,100082469666072,2
100008028272799,100086136287688,2
100008028272799,100081944692856,2
100008028272799,100078589998620,2
100008028272799,100094123076091,2
100008028272799,100011715770449,2
100008028272799,100079779367930,2
100008028272799,100079989170790,2
100008028272799,100079440770802,2
100008028272799,100092296245202,2
100008028272799,100083295727262,2
100008028272799,100003772572780,2
100008028272799,100088168869967,2
100008028272799,100002537883844,2
100008028272799,100091257196613,2
100008028272799,100089441656893,2
100008028272799,100083520887636,2
100008028272799,100082257806963,2
100004453693695,100086756088955,2
100004453693695,100085040808935,2
100004453693695,100080327048230,2
100004453693695,100006833971820,2
100004453693695,100001884645265,2
100004453693695,100082469666072,2
100004453693695,100007811195773,2
100004453693695,100086136287688,2
100004453693695,100081944692856,2
100004453693695,100078589998620,2
100004453693695,100012920975012,2
100004453693695,100094123076091,2
100004453693695,100010574713732,2
100004453693695,100079779367930,2
100004453693695,100079989170790,2
100004453693695,100079440770802,2
100004453693695,100011330460038,2
100004453693695,100092296245202,2
100004453693695,100083295727262,2
100004453693695,100088168869967,2
100004453693695,100091257196613,2
100004453693695,100089441656893,2
100004453693695,100009791952257,2
100004453693695,100083520887636,2
100004453693695,100082257806963,2
100002537883844,100086756088955,6
100002537883844,100085040808935,6
100002537883844,100080327048230,6
100002537883844,100038394284854,1
100002537883844,100006833971820,5
100002537883844,100041792267293,2
100002537883844,100001884645265,5
100002537883844,100035713475971,3
100002537883844,100082469666072,6
100002537883844,100007811195773,3
100002537883844,100086136287688,6
100002537883844,100037971341540,2
100002537883844,100081944692856,6
100002537883844,100078589998620,6
100002537883844,100094123076091,6
100002537883844,100011715770449,3
100002537883844,100079779367930,6
100002537883844,100079989170790,6
100002537883844,100014976528411,2
100002537883844,100079440770802,6
100002537883844,100092296245202,6
100002537883844,100001657913682,1
100002537883844,100083295727262,6
100002537883844,100003772572780,2
100002537883844,100088168869967,6
100002537883844,100008028272799,2
100002537883844,100091257196613,6
100002537883844,100014225087232,2
100002537883844,100089441656893,6
100002537883844,100008612223457,1
100002537883844,100009791952257,2
100002537883844,100011849643689,1
100002537883844,100050422320707,2
100002537883844,100083520887636,6
100002537883844,100082257806963,6
100002537883844,100004787044962,2
100091257196613,100086756088955,18
100091257196613,100006069215765,4
100091257196613,100026907492072,2
100091257196613,100085040808935,18
100091257196613,100080327048230,18
100091257196613,100007096600721,2
100091257196613,61560427569839,1
100091257196613,100038394284854,1
100091257196613,100006833971820,11
100091257196613,100041792267293,2
100091257196613,100001884645265,13
100091257196613,100035713475971,9
100091257196613,100082469666072,18
100091257196613,100009649545320,4
100091257196613,100007811195773,5
100091257196613,100086136287688,18
100091257196613,100037971341540,3
100091257196613,100081944692856,18
100091257196613,100078589998620,18
100091257196613,100005968629295,1
100091257196613,100012920975012,2
100091257196613,100094123076091,18
100091257196613,100010574713732,4
100091257196613,100007981214611,1
100091257196613,100023224607339,2
100091257196613,100011715770449,3
100091257196613,100079779367930,18
100091257196613,100079989170790,18
100091257196613,100019552652541,2
100091257196613,100014976528411,2
100091257196613,100079440770802,18
100091257196613,100004297694987,2
100091257196613,100011330460038,2
100091257196613,100008220900883,4
100091257196613,100092296245202,18
100091257196613,100001657913682,1
100091257196613,100028221665425,2
100091257196613,100083295727262,18
100091257196613,100009466671559,1
100091257196613,100041188877434,4
100091257196613,100065340960858,2
100091257196613,100003772572780,3
100091257196613,100088168869967,18
100091257196613,100008028272799,2
100091257196613,100004453693695,2
100091257196613,100002537883844,6
100091257196613,100014225087232,2
100091257196613,100009325673884,2
100091257196613,100041498236937,2
100091257196613,100089441656893,18
100091257196613,100008612223457,3
100091257196613,100060479528651,2
100091257196613,100009791952257,4
100091257196613,100002115140000,2
100091257196613,100011849643689,1
100091257196613,100050422320707,3
100091257196613,100027296823095,1
100091257196613,100083520887636,18
100091257196613,100013653588406,2
100091257196613,100002123869936,2
100091257196613,100082257806963,18
100091257196613,100004787044962,2
100014225087232,100086756088955,2
100014225087232,100085040808935,2
100014225087232,100080327048230,2
100014225087232,100006833971820,2
100014225087232,100001884645265,2
100014225087232,100035713475971,2
100014225087232,100082469666072,2
100014225087232,100007811195773,2
100014225087232,100086136287688,2
100014225087232,100037971341540,2
100014225087232,100081944692856,2
100014225087232,100078589998620,2
100014225087232,100094123076091,2
100014225087232,100079779367930,2
100014225087232,100079989170790,2
100014225087232,100014976528411,2
100014225087232,100079440770802,2
100014225087232,100092296245202,2
100014225087232,100083295727262,2
100014225087232,100088168869967,2
100014225087232,100002537883844,2
100014225087232,100091257196613,2
100014225087232,100089441656893,2
100014225087232,100009791952257,2
100014225087232,100050422320707,2
100014225087232,100083520887636,2
100014225087232,100082257806963,2
100014225087232,100004787044962,2
100009325673884,100086756088955,2
100009325673884,100006069215765,2
100009325673884,100026907492072,2
100009325673884,100085040808935,2
100009325673884,100080327048230,2
100009325673884,100006833971820,2
100009325673884,100001884645265,2
100009325673884,100035713475971,2
100009325673884,100082469666072,2
100009325673884,100009649545320,2
100009325673884,100086136287688,2
100009325673884,100081944692856,2
100009325673884,100078589998620,2
100009325673884,100094123076091,2
100009325673884,100023224607339,2
100009325673884,100079779367930,2
100009325673884,100079989170790,2
100009325673884,100079440770802,2
100009325673884,100004297694987,2
100009325673884,100092296245202,2
100009325673884,100083295727262,2
100009325673884,100041188877434,2
100009325673884,100065340960858,2
100009325673884,100088168869967,2
100009325673884,100091257196613,2
100009325673884,100089441656893,2
100009325673884,100083520887636,2
100009325673884,100002123869936,2
100009325673884,100082257806963,2
100041498236937,100086756088955,2
100041498236937,100006069215765,2
100041498236937,100085040808935,2
100041498236937,100080327048230,2
100041498236937,100035713475971,2
100041498236937,100082469666072,2
100041498236937,100086136287688,2
100041498236937,100081944692856,2
100041498236937,100078589998620,2
100041498236937,100094123076091,2
100041498236937,100079779367930,2
100041498236937,100079989170790,2
100041498236937,100079440770802,2
100041498236937,100008220900883,2
100041498236937,100092296245202,2
100041498236937,100083295727262,2
100041498236937,100088168869967,2
100041498236937,100091257196613,2
100041498236937,100089441656893,2
100041498236937,100008612223457,2
100041498236937,100002115140000,2
100041498236937,100083520887636,2
100041498236937,100013653588406,2
100041498236937,100082257806963,2
100089441656893,100086756088955,18
100089441656893,100006069215765,4
100089441656893,100026907492072,2
100089441656893,100085040808935,18
100089441656893,100080327048230,18
100089441656893,100007096600721,2
100089441656893,61560427569839,1
100089441656893,100038394284854,1
100089441656893,100006833971820,11
100089441656893,100041792267293,2
100089441656893,100001884645265,13
100089441656893,100035713475971,9
100089441656893,100082469666072,18
100089441656893,100009649545320,4
100089441656893,100007811195773,5
100089441656893,100086136287688,18
100089441656893,100037971341540,3
100089441656893,100081944692856,18
